city,start_date,end_date,total_price,daily_price,vehicle_class,company_name
Toronto,2023-04-17,2023-05-04,998.00,58.71,Motorhome Standard C25,Cruise
Toronto,2023-04-17,2023-05-04,998.00,58.71,Motorhome Large C30,Cruise
Toronto,2023-04-17,2023-05-04,1026.00,60.35,Motorhome Standard C25,Cruise
Toronto,2023-04-17,2023-05-04,1026.00,60.35,Motorhome Large C30,Cruise
Toronto,2023-04-17,2023-05-04,1070.00,62.94,Motorhome C19,Cruise
Toronto,2023-04-17,2023-05-04,1099.00,64.65,Motorhome C19,Cruise
Toronto,2023-04-17,2023-05-04,1128.00,66.35,Motorhome Compact Plus C21,Cruise
Toronto,2023-04-17,2023-05-04,1156.00,68.00,Motorhome Compact Plus C21,Cruise
Toronto,2023-04-17,2023-05-04,1224.00,72.00,Motorhome C-Small MH19,Fraserway
Toronto,2023-04-17,2023-05-04,1326.00,78.00,Motorhome C-Medium MH22,Fraserway
Toronto,2023-04-17,2023-05-04,1394.00,82.00,Motorhome C-Small MH19,Four Seasons
Toronto,2023-04-17,2023-05-04,1439.00,84.65,Saver 2,Canadream
Toronto,2023-04-17,2023-05-04,1439.00,84.65,Saver 2,Canadream
Toronto,2023-04-17,2023-05-04,1462.00,86.00,Motorhome C-Large Slide-out M25S,Fraserway
Toronto,2023-04-17,2023-05-04,1462.00,86.00,Motorhome C-XLarge Slide-out M31S,Fraserway
Toronto,2023-04-17,2023-05-04,1462.00,86.00,Van Conversion,Four Seasons
Toronto,2023-04-17,2023-05-04,1469.00,86.41,Maxi Truck Camper,Canadream
Toronto,2023-04-17,2023-05-04,1469.00,86.41,Maxi Truck Camper,Canadream
Toronto,2023-04-17,2023-05-04,1477.00,86.88,Deluxe Van Camper,Canadream
Toronto,2023-04-17,2023-05-04,1477.00,86.88,Deluxe Van Camper,Canadream
Toronto,2023-04-17,2023-05-04,1479.00,87.00,Motorhome Standard C25,Cruise
Toronto,2023-04-17,2023-05-04,1479.00,87.00,Motorhome Large C30,Cruise
