city,start_date,end_date,total_price,daily_price,vehicle_class,company_name
San Francisco,2023-06-20,2023-07-06,1734.00,102.00,Motorhome Large C30,Cruise
San Francisco,2023-06-20,2023-07-06,1763.00,103.71,Motorhome Large C30,Cruise
San Francisco,2023-06-20,2023-07-06,1937.00,113.94,Station Wagon,Travellers Autobarn
San Francisco,2023-06-20,2023-07-06,2037.00,119.82,Motorhome C19,Cruise
San Francisco,2023-06-20,2023-07-06,2066.00,121.53,Motorhome C19,Cruise
San Francisco,2023-06-20,2023-07-06,2096.00,123.29,Motorhome Standard C25,Cruise
San Francisco,2023-06-20,2023-07-06,2125.00,125.00,Motorhome Standard C25,Cruise
San Francisco,2023-06-20,2023-07-06,2130.00,125.29,Motorhome Large C30,Cruise
San Francisco,2023-06-20,2023-07-06,2201.00,129.47,C LAGE 27-29,Mighty
San Francisco,2023-06-20,2023-07-06,2274.00,133.76,Motorhome Compact Plus C21,Cruise
San Francisco,2023-06-20,2023-07-06,2295.00,135.00,C MEDIUM 24-26,Mighty
San Francisco,2023-06-20,2023-07-06,2303.00,135.47,Motorhome Compact Plus C21,Cruise
San Francisco,2023-06-20,2023-07-06,2389.00,140.53,C SMALL 21-23,El Monte
San Francisco,2023-06-20,2023-07-06,2389.00,140.53,C MEDIUM 24-26,El Monte
San Francisco,2023-06-20,2023-07-06,2389.00,140.53,C LAGE 27-29,El Monte
San Francisco,2023-06-20,2023-07-06,2440.00,143.53,Motorhome C19,Cruise
San Francisco,2023-06-20,2023-07-06,2500.00,147.06,Motorhome Standard C25,Cruise
San Francisco,2023-06-20,2023-07-06,2536.00,149.18,C LAGE 27-29,Mighty
San Francisco,2023-06-20,2023-07-06,2641.00,155.35,C MEDIUM 24-26,Mighty
San Francisco,2023-06-20,2023-07-06,2669.00,157.00,Motorhome C25,Road Bear
San Francisco,2023-06-20,2023-07-06,2683.00,157.82,Motorhome Compact Plus C21,Cruise
San Francisco,2023-06-20,2023-07-06,2686.00,158.00,Campervan B21,Road Bear
San Francisco,2023-06-20,2023-07-06,2703.00,159.00,Motorhome C28,Road Bear
San Francisco,2023-06-20,2023-07-06,2709.00,159.35,Motorhome Large C30,Cruise
San Francisco,2023-06-20,2023-07-06,2724.00,160.24,C SMALL 21-23,El Monte
San Francisco,2023-06-20,2023-07-06,2724.00,160.24,C MEDIUM 24-26,El Monte
San Francisco,2023-06-20,2023-07-06,2724.00,160.24,C LAGE 27-29,El Monte
San Francisco,2023-06-20,2023-07-06,2724.00,160.24,Hitop Campervan,Travellers Autobarn
San Francisco,2023-06-20,2023-07-06,2724.00,160.24,Kuga Campervan,Travellers Autobarn
San Francisco,2023-06-20,2023-07-06,2739.00,161.12,Motorhome Large C30,Cruise
San Francisco,2023-06-20,2023-07-06,2754.00,162.00,Motorhome C31,Road Bear
