city,start_date,end_date,total_price,daily_price,vehicle_class,company_name
Dallas,2023-07-31,2023-08-17,2613.00,153.71,Motorhome Large C30,Cruise
Dallas,2023-07-31,2023-08-17,2642.00,155.41,Motorhome Large C30,Cruise
Dallas,2023-07-31,2023-08-17,2702.00,158.94,Motorhome Standard C25,Cruise
Dallas,2023-07-31,2023-08-17,2731.00,160.65,Motorhome Standard C25,Cruise
Dallas,2023-07-31,2023-08-17,2839.00,167.00,C MEDIUM 24-26,Mighty
Dallas,2023-07-31,2023-08-17,2900.00,170.59,C LAGE 27-29,Mighty
Dallas,2023-07-31,2023-08-17,2922.00,171.88,C SMALL 21-23,El Monte
Dallas,2023-07-31,2023-08-17,3005.00,176.76,C MEDIUM 24-26,El Monte
Dallas,2023-07-31,2023-08-17,3005.00,176.76,C LAGE 27-29,El Monte
Dallas,2023-07-31,2023-08-17,3030.00,178.24,Motorhome Large C30,Cruise
Dallas,2023-07-31,2023-08-17,3120.00,183.53,Motorhome Standard C25,Cruise
Dallas,2023-07-31,2023-08-17,3186.00,187.41,C MEDIUM 24-26,Mighty
Dallas,2023-07-31,2023-08-17,3247.00,191.00,C LAGE 27-29,Mighty
Dallas,2023-07-31,2023-08-17,3269.00,192.29,C SMALL 21-23,El Monte
Dallas,2023-07-31,2023-08-17,3352.00,197.18,C MEDIUM 24-26,El Monte
Dallas,2023-07-31,2023-08-17,3352.00,197.18,C LAGE 27-29,El Monte
Dallas,2023-07-31,2023-08-17,3609.00,212.29,Motorhome Large C30,Cruise
Dallas,2023-07-31,2023-08-17,3618.00,212.82,Motorhome Large C30,Cruise
Dallas,2023-07-31,2023-08-17,3647.00,214.53,Motorhome Large C30,Cruise
Dallas,2023-07-31,2023-08-17,3677.00,216.29,C FAMILY 30-32,El Monte
Dallas,2023-07-31,2023-08-17,3699.00,217.59,Motorhome Standard C25,Cruise
Dallas,2023-07-31,2023-08-17,3707.00,218.06,Motorhome Standard C25,Cruise
Dallas,2023-07-31,2023-08-17,3736.00,219.76,Motorhome Standard C25,Cruise
Dallas,2023-07-31,2023-08-17,3950.00,232.35,Motorhome Large C30,Cruise
Dallas,2023-07-31,2023-08-17,4000.00,235.29,C SMALL 21-23,El Monte
Dallas,2023-07-31,2023-08-17,4024.00,236.71,C FAMILY 30-32,El Monte
Dallas,2023-07-31,2023-08-17,4039.00,237.59,Motorhome Standard C25,Cruise
Dallas,2023-07-31,2023-08-17,4083.00,240.18,C MEDIUM 24-26,El Monte
Dallas,2023-07-31,2023-08-17,4083.00,240.18,C LAGE 27-29,El Monte
Dallas,2023-07-31,2023-08-17,4249.00,249.94,Motorhome Large C30,Cruise
Dallas,2023-07-31,2023-08-17,4342.00,255.41,C MEDIUM 24-26,Mighty
Dallas,2023-07-31,2023-08-17,4342.00,255.41,Motorhome Standard C25,Cruise
Dallas,2023-07-31,2023-08-17,4403.00,259.00,C LAGE 27-29,Mighty
Dallas,2023-07-31,2023-08-17,4425.00,260.29,C SMALL 21-23,El Monte
Dallas,2023-07-31,2023-08-17,4508.00,265.18,C MEDIUM 24-26,El Monte
Dallas,2023-07-31,2023-08-17,4508.00,265.18,C LAGE 27-29,El Monte
Dallas,2023-07-31,2023-08-17,4755.00,279.71,C FAMILY 30-32,El Monte
Dallas,2023-07-31,2023-08-17,4814.00,283.18,A FAMILY 31-34,El Monte
Dallas,2023-07-31,2023-08-17,5161.00,303.59,A FAMILY 31-34,El Monte
Dallas,2023-07-31,2023-08-17,5180.00,304.71,C FAMILY 30-32,El Monte
Dallas,2023-07-31,2023-08-17,5892.00,346.59,A FAMILY 31-34,El Monte
Dallas,2023-07-31,2023-08-17,6317.00,371.59,A FAMILY 31-34,El Monte
